feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
fft,1,0.0,256,3,0.13925925925925925,0.12906904333019473,"(256,)","(2696, 24000)","(675, 24000)",mlp
fft,1,0.25,256,3,0.12296296296296297,0.11714867440326936,"(256,)","(2696, 24000)","(675, 24000)",mlp
fft,1,0.5,256,3,0.09925925925925926,0.09542044202719857,"(256,)","(2696, 24000)","(675, 24000)",mlp
fft,1,0.75,256,3,0.12,0.1099768818818531,"(256,)","(2696, 24000)","(675, 24000)",mlp
fft,1,1.0,256,3,0.10666666666666669,0.09504326875093046,"(256,)","(2696, 24000)","(675, 24000)",mlp
