feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
fft,3,0.0,1024,3,0.19760479041916168,0.15069444444444444,"(1024,)","(665, 72000)","(167, 72000)",mlp
fft,3,0.25,1024,3,0.17365269461077845,0.14037698412698413,"(1024,)","(665, 72000)","(167, 72000)",mlp
fft,3,0.5,1024,3,0.18562874251497005,0.13548430735930736,"(1024,)","(665, 72000)","(167, 72000)",mlp
fft,3,0.75,1024,3,0.1497005988023952,0.11146735209235209,"(1024,)","(665, 72000)","(167, 72000)",mlp
fft,3,1.0,1024,3,0.2275449101796407,0.17892766955266956,"(1024,)","(665, 72000)","(167, 72000)",mlp
