feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
stft,3,0.0,256,3,0.059880239520958084,0.048437499999999994,"(129, 1126)","(665, 72000)","(167, 72000)",knn
stft,3,0.25,256,3,0.03592814371257485,0.03013577943615257,"(129, 1126)","(665, 72000)","(167, 72000)",knn
stft,3,0.5,256,3,0.03592814371257485,0.02571948273830564,"(129, 1126)","(665, 72000)","(167, 72000)",knn
stft,3,0.75,256,3,0.023952095808383235,0.014224910394265232,"(129, 1126)","(665, 72000)","(167, 72000)",knn
stft,3,1.0,256,3,0.017964071856287425,0.007523148148148148,"(129, 1126)","(665, 72000)","(167, 72000)",knn
