feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
stft,1,0.0,256,3,0.13925925925925925,0.14175692468337264,"(129, 376)","(2696, 24000)","(675, 24000)",knn
stft,1,0.25,256,3,0.10814814814814815,0.11623358916578479,"(129, 376)","(2696, 24000)","(675, 24000)",knn
stft,1,0.5,256,3,0.08296296296296296,0.09374573979093366,"(129, 376)","(2696, 24000)","(675, 24000)",knn
