feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
stft,1,0.0,256,0,0.07851851851851852,0.06862098914491503,"(129, 376)","(2696, 24000)","(675, 24000)",knn
stft,1,0.0,512,0,0.09037037037037036,0.08216639529386104,"(257, 188)","(2696, 24000)","(675, 24000)",knn
stft,1,0.0,1024,0,0.08444444444444445,0.07596294541545923,"(513, 94)","(2696, 24000)","(675, 24000)",knn
stft,1,0.0,2048,0,0.07407407407407407,0.07570451621781613,"(1025, 47)","(2696, 24000)","(675, 24000)",knn
