feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
lpc,1,0.0,256,0,0.1985185185185185,0.1809730396562447,"(257,)","(2696, 24000)","(675, 24000)",knn
lpc,1,0.0,512,0,0.11555555555555555,0.09405307171528476,"(513,)","(2696, 24000)","(675, 24000)",knn
lpc,1,0.0,1024,0,0.09925925925925926,0.08651998381266095,"(1025,)","(2696, 24000)","(675, 24000)",knn
lpc,1,0.0,2048,0,0.07851851851851852,0.0690015915742176,"(2049,)","(2696, 24000)","(675, 24000)",knn
