feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
mfcc,1,0.0,10,0,0.24,0.20823757393078002,"(10, 47)","(2696, 24000)","(675, 24000)",knn
mfcc,1,0.0,18,0,0.31703703703703706,0.3036473122852506,"(18, 47)","(2696, 24000)","(675, 24000)",knn
mfcc,1,0.0,26,0,0.38666666666666666,0.3893008795207171,"(26, 47)","(2696, 24000)","(675, 24000)",knn
mfcc,1,0.0,34,0,0.36,0.35890460375542643,"(34, 47)","(2696, 24000)","(675, 24000)",knn
mfcc,1,0.0,40,0,0.33037037037037037,0.32404515763172576,"(40, 47)","(2696, 24000)","(675, 24000)",knn
