feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
lpc,3,0.0,512,3,0.12574850299401197,0.09544999651907544,"(513,)","(665, 72000)","(167, 72000)",knn
lpc,3,0.25,512,3,0.09580838323353294,0.07677819865319864,"(513,)","(665, 72000)","(167, 72000)",knn
lpc,3,0.5,512,3,0.10179640718562874,0.07977716727716727,"(513,)","(665, 72000)","(167, 72000)",knn
lpc,3,0.75,512,3,0.09580838323353294,0.06874999999999999,"(513,)","(665, 72000)","(167, 72000)",knn
lpc,3,1.0,512,3,0.10778443113772455,0.07773719336219335,"(513,)","(665, 72000)","(167, 72000)",knn
