feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
stft,2,0.0,256,3,0.42758620689655175,0.4093637265512265,"(129, 751)","(1157, 48000)","(290, 48000)",svm
stft,2,0.25,256,3,0.35862068965517235,0.3450015840640841,"(129, 751)","(1157, 48000)","(290, 48000)",svm
stft,2,0.5,256,3,0.3724137931034483,0.356632464077317,"(129, 751)","(1157, 48000)","(290, 48000)",svm
stft,2,0.75,256,3,0.3655172413793104,0.3355636635967518,"(129, 751)","(1157, 48000)","(290, 48000)",svm
stft,2,1.0,256,3,0.36206896551724144,0.3394264878639879,"(129, 751)","(1157, 48000)","(290, 48000)",svm
