,feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size
0,fft,2,0.0,256,5,0.06206896551724138,0.05095467702375597,"(256,)","(1157, 48000)","(290, 48000)"
1,fft,2,0.0,512,5,0.06206896551724138,0.05470102813852814,"(512,)","(1157, 48000)","(290, 48000)"
2,fft,2,0.0,1024,5,0.1310344827586207,0.11544898966773966,"(1024,)","(1157, 48000)","(290, 48000)"
3,fft,2,0.0,2048,5,0.15172413793103448,0.13461495677599797,"(2048,)","(1157, 48000)","(290, 48000)"
4,fft,2,0.25,256,5,0.05517241379310345,0.03354680527538358,"(256,)","(1157, 48000)","(290, 48000)"
5,fft,2,0.25,512,5,0.06551724137931035,0.05170003607503607,"(512,)","(1157, 48000)","(290, 48000)"
6,fft,2,0.25,1024,5,0.1206896551724138,0.10240222740222742,"(1024,)","(1157, 48000)","(290, 48000)"
7,fft,2,0.25,2048,5,0.14482758620689656,0.12828159041394335,"(2048,)","(1157, 48000)","(290, 48000)"
8,fft,2,0.5,256,5,0.041379310344827586,0.023784772600607074,"(256,)","(1157, 48000)","(290, 48000)"
