feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
fft,2,0.0,256,3,0.05862068965517241,0.04450321851637642,"(256,)","(1157, 48000)","(290, 48000)",svm
fft,2,0.25,256,3,0.05172413793103448,0.04672009885825676,"(256,)","(1157, 48000)","(290, 48000)",svm
fft,2,0.5,256,3,0.05862068965517241,0.041304640396210165,"(256,)","(1157, 48000)","(290, 48000)",svm
