feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
fft,3,0.0,256,3,0.059880239520958084,0.03635912698412699,"(256,)","(665, 72000)","(167, 72000)",svm
fft,3,0.25,256,3,0.08982035928143711,0.06741898148148147,"(256,)","(665, 72000)","(167, 72000)",svm
fft,3,0.5,256,3,0.07784431137724551,0.050541258169934634,"(256,)","(665, 72000)","(167, 72000)",svm
fft,3,0.75,256,3,0.09580838323353294,0.06414079520697168,"(256,)","(665, 72000)","(167, 72000)",svm
fft,3,1.0,256,3,0.05389221556886228,0.029881535947712413,"(256,)","(665, 72000)","(167, 72000)",svm
