feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
fft,2,0.0,256,0,0.07931034482758621,0.06170507733007733,"(256,)","(1157, 48000)","(290, 48000)",knn
fft,2,0.0,512,0,0.044827586206896544,0.03679052429052429,"(512,)","(1157, 48000)","(290, 48000)",knn
fft,2,0.0,1024,0,0.07586206896551724,0.061987144799644796,"(1024,)","(1157, 48000)","(290, 48000)",knn
fft,2,0.0,2048,0,0.10000000000000002,0.08822404447404447,"(2048,)","(1157, 48000)","(290, 48000)",knn
