feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
stft,3,0.0,1024,3,0.41317365269461076,0.3532753126503126,"(513, 282)","(665, 72000)","(167, 72000)",mlp
stft,3,0.25,1024,3,0.23952095808383234,0.16765435340802984,"(513, 282)","(665, 72000)","(167, 72000)",mlp
