feature,segment_time,noise_percentage,feature_coeff,augmentation,f1_micro,f1_macro,representation_size,train_size,test_size,algorithm
lpc,1,0.0,256,3,0.44,0.4299749185824869,"(257,)","(2696, 24000)","(675, 24000)",mlp
lpc,1,0.25,256,3,0.39555555555555555,0.38518431841860296,"(257,)","(2696, 24000)","(675, 24000)",mlp
lpc,1,0.5,256,3,0.3585185185185185,0.3557484761543601,"(257,)","(2696, 24000)","(675, 24000)",mlp
lpc,1,0.75,256,3,0.3540740740740741,0.3438766286002202,"(257,)","(2696, 24000)","(675, 24000)",mlp
lpc,1,1.0,256,3,0.3437037037037037,0.3210917205346063,"(257,)","(2696, 24000)","(675, 24000)",mlp
